Prins Alexanderweg;26;;3676  HV;Schoonenburg                   ;G.F.;;Visser;schauteildl;Oeufew2R;970302319
Taborstraat;19;b;5610  VE;Odoorn                         ;N.T.J.;;Post;povitomezw;Zgehfqq8;741539378
Visvreugdstraat;16;bis;5925  AC;Gerverscop                     ;M.;;Willemsen;anatettoym;NTDXeVB0;597318116
Veenwetering;15;;5920  WU;Scheulder                      ;C.;van de;Willems;attagnotozistuw;voq2TTHI;471899070
Huslystraat;68;;7738  JS;Piepert                        ;E.;van de;Koster;hadejadabv;8cXlIYdI;606348220
Orteliuspad;31;;3313  LA;Oetelaar                       ;M.;;Dijkstra;r2i1a2vc;frZvSpCF;846888695
Korte Oord;78;;6293  HR;Termunterzijl                  ;P.C.;;Kuiper;brzojavnuvw;jgDxbeHG;58547484
Arent van 's- Gravesandestraat;34;II;1762  CJ;Zwinderen                      ;C.I.;;Beek;droadwypm;D8Iw1qe9;509569109
Tak van  Poortvlietstraat;47;;1880  SV;Benzenrade                     ;S.;;Mol;endrumpffs;CctlbG4r;437835212
's-Gravenweg ;6;bis;7184  ID;Sijbekarspel                   ;O.;;Vos;amennatlyqa;93W1syGL;100836690
W. G. Witteveenplein;88;;3962  GI;Werkhoven                      ;B.W.;van de;Hermans;fuglaskersv;Pjj1y1Hc;377519790
Glanswierstraat;90;;4751  SR;Franeker                       ;Z.K.;;Bosch;docouratip;9pI9PXgr;895394054
Jan Joriszsteeg;140;;4793  HK;Doornenburg                    ;P.;;Kramer;cincextifteldrv;aKNmrQNz;153263520
Schout Gijszpad;101;;8686  MG;Achtersloot                    ;D.;;Groot;kupuriavm;SJAlih78;62557774
Georges Rouaulthof;81;;3607  AP;Lobith                         ;T.;van de;Bosman;batmobilingko;Bp8aqOmy;427517461
De Lairessesingel;127;;8090  LM;Hofgeest                       ;J.I.;van;Schipper;lelmlolklildlie;e6H44Yvd;344868795
Hoeksebaan;107;bis;2148  PV;Overheek                       ;E.;van;Koning;encledemni;Iiz00nJ2;812090597
Heuvellaan;10;bis;1096  HG;Nolde                          ;M.;;Koning;ausweitenpk;7knpBtwd;582733352
Herman Gorterstraat;95;;7065  VL;Mander                         ;L.O.;;Koning;hjouweraf;TEnjtJRH;563610426
Stinkslootsteeg;128;;2283  ZM;Dinxperlo                      ;O.V.V.;de;Wal;akaqambioa;OyLSwh6f;234684070
Ahoypad;96;;9303  AU;Donkereind                     ;Z.Z.N.;van der;Horst;janthavenuett;zFpI30K0;941708275
Stan Kentonstraat;108;bis;5158  UM;Hoorn                          ;L.B.R.;van;Meulen;2zgdra;t9y6B6iv;384670738
Innsbruckweg;18;;9372  EG;Nieuwe Zijlen                  ;P.;van;Timmermans;arameujz;KFOdpGVe;661805001
Mallegat;112;;2296  GU;Zuidveld                       ;Z.;;Dijk;assagaycs;fH7LYc2y;340420583
Tuinlaan;142;bis;5989  OJ;Ittersum                       ;M.;de;Wolters;fotoclubdeniaxv;RqhUz244;145711559
De Mareesstraat ;78;a;1595  MZ;Hoornsterzwaag                 ;L.;;Schipper;kozmetiknt;0C9LHqgs;368449993
Molenslop;112;;1877  CJ;Albergen                       ;B.L.;van de;Leeuw;mabungangku;66FvLBJ1;20432926
Bloemenlaan;8;bis;2106  FK;Zuidzijde                      ;V.;;Jacobs;eremistady;iPMg2NPT;670149627
Hunsingosingel;105;;3667  SZ;Nieuwdorp                      ;B.P.;;Jonker;jiravcz;e7NO9QRi;770373719
Tak van  Poortvlietstraat;114;II;8994  GL;Putbroek                       ;N.E.;;Prins;lheritierele;tZ4bqkDw;187295219
Hilledijk;8;;5512  HO;Havikkerwaard                  ;S.T.;;Smits;axudabw;qi2bUKcc;210218216
Molen de Beerkade;79;bis;8399  NR;Wolsum                         ;C.Z.;;Dijkstra;hektaraua;AYtBMju2;764690851
Prinses Amaliaviaduct;96;;6372  LJ;Rumpt                          ;R.;;Gerritsen;purpurinvg;phPx9HPB;347339359
Boelstraat;59;bis;8889  CM;Driehuizen                     ;E.E.;van;Veen;omeopatshv;HTN8eqDE;476928461
Meindert Hobbemalaan;41;;9865  VM;Baamsum                        ;M.I.;;Verbeek;pagtugonxv;JEQDp3QZ;812387557
Zwaluw;16;II;8498  KH;Achthuizen                     ;S.;;Pol;verdadosalt;2kBOD6Q3;805596999
Hoogvlietsekerksingel;45;bis;4004  NE;Jubbega                        ;A.B.;van;Brouwer;ste1mezi;nFAwnq85;700620011
Onder de Baan ;54;bis;3535  VK;Heistraat                      ;F.D.V.;de;Vermeulen;stahilioo;kVbylPd5;15358938
Berkenrode;108;a;1454  BM;Hool, Den                      ;H.V.;;Vos;mattmossxe;u5IT8zT0;869708636
Jagerslaan;34;a;8929  DB;Herbaijum                      ;G.W.;;Bruijn;artchick8624fb;TuXxzNzX;821942803
Schuitveer;22;bis;7950  KW;Oudedijk                       ;J.S.;;Vos;butwarminsidebp;tatRABVU;69005199
Koelinge;148;;8770  HW;Geleen                         ;O.;van;Kuiper;camfitz007nv;w8tRXHWr;424529762
Trompenburgsebrug;136;;1059  JN;Zand, 't                       ;P.;;Heijden;einstrikerho;LFlTee38;172189858
Tancredipad;81;;1006  EJ;Rijs                           ;H.;;Wal;jkmissyouhj;IZEiNefh;716570579
Hillekade;137;I;9911  AU;Heikant                        ;A.;de;Smits;colorbildib;oI9Zk5UQ;297624799
Prins Willemweg;117;;6989  KU;Middelrode                     ;I.;;Gerritsen;stepherst40re;boI96EAR;310171866
Nesseweg;21;;8155  PT;Nieuwdorp (Bontebrug)          ;A.E.;van der;Leeuw;bariadaurj;jVKy0MFS;515597831
Poldervaart;5;;2313  CN;Hees, De                       ;U.;;Bosch;kuvetaiv;MkaAyqRX;757991312
Harkulo;33;;2995  KV;Andijk                         ;D.;;Broek;wasendulose;01Xt5Rjg;880072222
Siondwarsstraat;76;;5202  NF;Noordscheschut                 ;Z.;van;Veen;weallialerifthk;f2plGZc1;872036170
Varkenoordsebocht;35;II;3908  RS;Tiengemeten                    ;D.;de;Hendriks;stateslavesam;VXy5KeXw;660135759
Buitenzorgbrug;66;a;2729  TM;Nieuweschans                   ;S.W.;van;Boer;babiakn;y988yZ5H;73687674
Koekoekslaan;138;I;2630  IJ;Rekken                         ;W.N.;de;Groot;bluesteel242mz;Z3a5Tul9;303861630
Zoomstraat;80;;4890  KN;Lamswaarde                     ;R.A.J.;van de;Wolters;motorteilzg;wKucKGdF;592312252
Wederik;56;;6963  IN;Leiden                         ;G.;;Jong;johnny7126mh;ELKo1HVy;236971840
Riederlaan;80;;5688  WM;Haar, De                       ;L.Z.;;Martens;puais;P4Fo3K63;993430454
Verlengde Willemsbrug ;145;;4709  OZ;Kaag en Braassem               ;D.J.;;Kuiper;codifavajr;Mg7GKsPh;546226498
Iskanderhof;20;a;3700  TI;Oostendorp                     ;E.;;Wit;vektauk;cjuX1HCE;39829686
Winterkoningstraat;97;;7036  WM;Almen                          ;F.G.;;Peters;dzikmastinvw;tn4t6Y3V;228711940
Achterweg;85;I;4254  SR;Laren                          ;A.;;Vermeulen;sammysya;2Ij5tp7g;589988359
Berlagepad;10;;5512  HO;Havikkerwaard                  ;U.T.L.;;Blom;zacharootexen;FdWqFLHS;132148870
Korte Nieuwstraat ;50;II;3271  NI;Terhagen                       ;M.B.;van de;Kuiper;kindgv;6bP6TsKm;202914380
Wiel;21;;5293  VK;Moesel                         ;C.;;Wit;glukozennl;PNQUMSPO;973227497
Kootse Kade;85;;5701  ZR;Emmadorp                       ;A.;;Hofman;dineetjiepq;A0T4yZjd;920241803
Josephlaan;34;;6082  DV;IJlst                          ;M.;van;Veen;jzywhiteboiml;dgES3mL8;297971219
Weideblik;146;;9471  NU;Biesstraat                     ;K.;;Wit;quoonsc;yAdr4XNT;468540258
Doorwerthstraat;98;bis;9587  FJ;Hoorn, Den                     ;K.O.;;Jonge;makutanoby;LEOywEn8;456730722
Hoge End;73;I;1076  TE;Nieuw-Zuilen                   ;D.;van de;Dijkstra;varzoqe;Ngblgvzt;931403042
Van der Vekenbrug ;127;;9107  MB;Papenhoven                     ;H.;van;Jong;melemasu;LemNA8U9;740688261
Neel Gijsenbrug;2;;1086  MW;Donk                           ;L.;van;Prins;cetinskedl;I8zL6nER;879969064
John Steinbeckpad;104;bis;5279  OF;Uiteinde                       ;S.B.;;Bruijn;seethalkemshl;2spy7NFU;777525689
Magere Varkenssteeg;39;;3685  NR;Gemert-Bakel                   ;U.R.G.;;Beek;heuraidzx;4QfjlPN8;127060649
Hazenpad;87;b;2373  JK;Barger-Erfscheidenveen         ;Z.;van der;Broek;tursinasivo;40UDhPMZ;815310560
Groene Woud;149;;6350  DR;Enter                          ;M.;;Vliet;kokubethazd;XlL3JqTL;767294063
Oeverstraat;32;;6432  GI;Deuteren                       ;M.S.N.;;Vermeulen;adorbiasxy;Tjj17ZUa;463403563
Sikkelstraat;113;;1229  GL;Abbega                         ;C.;;Janssen;spoznalivs;PaubZhi4;24384756
Juffrouwenlaan;109;;6655  JO;Betterwird                     ;D.L.I.;;Laan;utokhodahj;rcHI2tIZ;502480336
Borselaarstraat;123;;5293  VK;Moesel                         ;C.;;Jansen;polylysinru;Pu2yUVkN;709863019
Badstraat;82;;9692  RP;Zwingelspaan                   ;S.D.;;Post;credessecf;fDNmCIxs;348071759
Rusthoflaan;142;II;8457  OF;Ebbenbroek                     ;R.;;Vos;slatenikahq;S2DSjVVL;844499985
Pijpbloem;41;;5127  OT;Horn, Den                      ;A.;;Visser;drobimohv;9Cua6c0V;772350681
Hendrik van Winkelhofstraat;48;;8919  AB;Aijen                          ;Z.;;Vos;vulgariziqi;GbuB8Oom;620020258
Saladijnstraat;127;bis;7899  PR;Boeimeer                       ;N.I.;van;Meer;nuguidud;rcJ5UgwN;810267044
Van der Hoevenplein;124;;1963  ST;Rotterdam                      ;E.;;Koster;diawaliio;iaFC7Ane;107097515
Woutertje Pietersepad;100;II;7426  KR;Ruurloschebroek                ;Z.S.;van de;Boer;cliendconzw;dRpj5zeL;874104105
Strobloemstraat;85;;3386  VS;Schellingwoude                 ;S.T.;;Haan;ashvin10vc;KImRxLeZ;846529427
Bagijnenbrug;66;I;8690  GC;Aalden                         ;K.;van der;Postma;welzaz;YX4TeAGw;985853815
Kleinpolderpad;23;bis;7523  PU;Wormer                         ;L.K.;;Bruin;corgogotshm;Km9QXw6a;137469779
Kruisstraat;34;;3685  NR;Gemert-Bakel                   ;I.;van der;Velde;praariaff;nuts5IeO;838220812
De Laantjes ;80;a;1103  IB;Niedorp                        ;E.;;Ven;eyakhelweji;rBGYnVXl;52223061
Park Honingen ;100;bis;4295  PE;Peizerwold                     ;H.;;Vink;kakilgatna;T1f8BWEl;484742668
Orteliuspad;109;;9303  AU;Donkereind                     ;A.F.O.;;Linden;tectoniclm;iNbfjhpH;192453555
Kerkhofsteeg;43;;8858  VN;Pol, De                        ;W.A.;;Bruin;veraavoippifezp;LT0QBoE4;376667606
Molenkolk;99;;8498  KH;Achthuizen                     ;N.C.S.;;Leeuw;kraftaktpe;Zl2mhYIa;437076246
Rusthofstraat;145;;1087  AL;Ekenrooi                       ;F.D.Z.;;Vos;grisellortegahp;ZXiATWWb;313794364
Leen Ventestraat;44;b;1028  VC;Babyloniënbroek                ;O.J.;van der;Laan;keruntulwc;K8r4pRKb;869661024
De Doorbraak;146;;4008  JA;Lievelde                       ;C.;;Bos;guada95aa;KU2miGph;410355276
Hoofdsteeghof;141;;3685  NR;Gemert-Bakel                   ;D.V.;van de;Brouwer;slossizartiltak;2qEipmtp;493735343
Berglustbrug;139;II;2532  SM;Lapstreek                      ;P.;;Postma;aktenforhz;kL1dIWps;119059629
Schie- Schiekanaal;87;bis;1069  RV;Langelo                        ;K.;van;Vos;anglesavabz;5RvtIgEs;180416819
Korte Nieuwstraat;7;;4217  PD;Staphorst                      ;M.Z.;van;Kuiper;abreviatsoi;bFPtleLn;478947422
Voorweg;138;II;2104  BU;Schenkel                       ;K.O.;;Hermans;hiddenmemoirsof;FqG6M0u8;356442871
Ozingastraat;62;II;5688  WM;Haar, De                       ;V.;;Vink;vigyenekin;VvlErK7w;839518924
Uniesingel;60;;1076  TE;Nieuw-Zuilen                   ;R.O.;;Wijk;stiticokn;CCZkTEN5;636012694
Dickensstraat;141;;2511  FL;Amby                           ;N.;;Jonge;perrinktixv;kCyGRj4w;437048251
8ste Petroleumhaven ;45;a;8929  DB;Herbaijum                      ;B.J.G.;;Pol;mietehp;KKCxU8EP;287982798
Kleine Hagen;112;;2678  WF;Smitshoek                      ;H.O.;van;Kuijpers;bee3r4epw;CZu5KAAm;93608366
Laan van Oud-Kralingen;65;II;2807  AW;Noetsele                       ;M.H.;van;Velde;daigeilad;dAG7fuaz;62683664
Pluizenmeer;38;;2641  IM;Boven-Veensloot                ;R.;;Maas;nezifisoem;7IfX3juM;921888491
Zandmeer;121;bis;6671  TA;Neck (ged.)                    ;G.I.;de;Hoekstra;winnyfreisri;57kYdYOQ;913122506
Uiterdijk;87;;5074  JV;Teteringen                     ;R.;van;Doorn;bygelasan;YiUITv57;964295866
IJsselmondselaan;44;b;8860  EI;Kop van 't Land                ;G.;;Smeets;demingyt;7LclfmVm;508650690
Munnikenstraat;2;;9237  VS;Hellouw                        ;A.;van de;Dongen;enracavigt;6ak8uOUy;400284078
Volhardingweg;102;;2289  HD;Kokkelert                      ;C.;;Willemsen;hrptomef;Vex0dlZb;452230810
Yukonweg;44;;2618  VU;Beerserhaar                    ;G.N.;;Wolters;kalapitadv;EUTxqYDw;102661820
Nieuw Amsterdampad;134;b;8484  ES;Brielle                        ;O.;van;Groot;mpiondanawz;KQRZdMmi;703730046
Mispelstraat;77;;3106  KO;Veendijk                       ;N.O.;de;Lange;kellbell61288yk;XGqsul2q;793676903
Stenen Baakplein;131;;7655  IK;Jutrijp                        ;U.;;Haan;8bo2ffeo;AyzNUzYz;281768651
Eendrachtstraat;49;;8263  NJ;Biggekerke                     ;V.;de;Jonker;hallvasb;uS7UQKqB;430626113
Jaffa;114;;8499  RB;Nieuwe Bildtzijl               ;V.;de;Horst;omousianauv;AiAO6W73;3866555
Lange Frankenstraat ;36;;1405  AC;Nederlek                       ;P.;de;Kuipers;earthwomyn06vk;Cxv8Swxs;420900263
Johannes Taspad;36;;4226  KU;Oosterhout                     ;V.;;Schouten;difterijezo;68g1Hezb;587886821
Hillegondaplein;132;;2321  UB;Obergum                        ;V.V.;;Koning;lilninja6309iz;8F6Yqwz2;814674264
Olijfstraat;0;;8320  RR;Zuidwending                    ;F.E.Z.;;Vos;rokokinishq;O0PT7WWJ;69238881
Molenaarslaan;134;;1595  MZ;Hoornsterzwaag                 ;W.;van de;Verbeek;utfriingvq;trRmYpP5;636122505
Gebbepad;99;II;2575  PO;Wieksloot                      ;A.;;Timmermans;ma1ha1sb;w65ekDpr;384177360
Oppert;45;;3456  AW;Ilpenstein                     ;J.G.E.;van;Driessen;rhiwallonny;jvqK2ZLP;168031991
Dijkje;99;I;8524  VV;Zittard                        ;I.C.C.;;Bos;scabelumlt;0BIgxFZ2;871476770
Pauwensteeg;56;;4755  MA;Weijereind                     ;L.D.;;Vink;coophyacronryen;7Ro6gd0N;914922622
Oud Pernisseweg ;80;;7257  KO;Harmelerwaard                  ;A.;van;Linden;sta1213uckiv;je2ESr7c;958023499
Vignolastraat;14;;5981  VS;Botshol                        ;Z.I.;;Willemsen;strankahah;WwXXvINE;852170658
Buitenlaan;30;;2148  PV;Overheek                       ;Z.;de;Boer;astromiliorf;kwUSbUUi;509838996
Bunschotenstraat;43;;9624  HA;Enspijk                        ;P.;;Janssen;diastoleyh;Lin2wxPP;523987262
Van Norenburchweg;77;;9114  PA;Horzik                         ;T.E.;van de;Willems;loyasyitazyzd;MQuFhARe;514297438
Lage Brug;46;;1006  EJ;Rijs                           ;C.;;Velde;a1st2ruqj;7ObBxZgS;594317551
Tollensstraat;99;;3211  OO;Nieuwlande                     ;B.;van;Mol;cywarchenut;vbKH6EZQ;861535704
De Dijk;53;;3700  TI;Oostendorp                     ;V.;van;Wijk;neastspillaml;XnStVHjH;492277345
Kokkerswater;16;;6954  NH;Fiemel                         ;L.;;Dam;bafumaneao;yNmPne4u;274330830
Dubbelstraat;2;I;4008  JA;Lievelde                       ;P.;van;Bosch;utanafnp;4f6BemtK;316512175
Hoffmansbrug;6;;2268  WG;Nummer Eén                     ;A.;de;Bosch;rovianisv;xerCTrtQ;393979891
Jan Kruyffstraat;111;II;3207  TK;Boschkens                      ;D.;;Ruiter;megatopsysf;OmkJ4DqB;218624542
Dwarsboschlaan;141;;3808  BP;Bolst                          ;G.;de;Maas;efadaptadagi;rNrP3vj6;175873926
Goedenraadpad;48;;8994  GL;Putbroek                       ;E.;;Verbeek;avesriadeajonm;LpG1LaKj;401131701
Voorschoterlaan;19;a;4254  SR;Laren                          ;N.;;Mulder;wenasochda;ocVhDp8r;413591852
Horstenpad;115;;8628  LS;Over-Diemen                    ;F.M.;;Brouwer;nagicamahv;LsbP7Crx;990056260
Bloemenlaan;141;I;3028  FC;Nieuw-Beerta                   ;Z.I.;;Prins;vwvmgzkinq;pTnsoHx0;50137153
Kralingse Zoom;127;;4943  EF;Beukbergen                     ;I.;;Velde;apaniaerypenp;7e0SoUbM;537207491
Keilezijweg;46;;3029  OO;Luttenberg                     ;I.D.;van;Bruin;ikhawukezd;785Kwbbi;740848719
Rietgors;82;;3658  GN;Startenhuizen                  ;O.V.;;Vliet;strnadlfv;Em8KZyio;356458350
Ernest Claespad;49;;3607  AP;Lobith                         ;B.Z.;;Dongen;hollywoodprgzn;sFRQmo1t;35643067
Bagijnenhofstraat;98;a;4269  KA;Hoge Mors                      ;R.N.;van;Berg;dimoninf;D0l35xOa;901316209
Kameraarstraat;50;;1028  VC;Babyloniënbroek                ;O.O.H.;van de;Kuijpers;probijaneih;ETUa67sJ;875063354
Kleine Hagen;14;;7600  TJ;Rott                           ;G.;van;Groen;nildamolinayj;tAts0LRB;451271427
Struisgras;112;;5512  HO;Havikkerwaard                  ;V.E.;de;Smits;resamyi;rIsO8shL;119661366
Wilgenplaslaan;102;b;2145  DH;Hornhuizen                     ;I.;;Veen;arrasietslq;CCNG0CQO;488234608
Tweestedenstraat;76;;8165  GB;Velsen-Zuid                    ;O.M.M.;;Blom;kaypeeehb;vLYASrjm;901407586
Bergschestraat;58;a;6141  OA;Muggenbeet                     ;P.E.;;Postma;biosehiterastjr;3NPbzGN1;824981820
Prinses Beatrixlaan;38;I;9912  IJ;Leggeloo                       ;O.;;Maas;skuifelii;pfOxH6ij;393423335
Dordtsestraatweg;68;;5003  NM;Aetveldsche Polder             ;R.W.;de;Scholten;phoungyb;I71SJRGe;686218577
Van Oestendestraat;114;I;9157  WF;Midsland                       ;F.U.S.;;Hendriks;bia5t6aigsr;CFPv80R0;428681165
W. G. Witteveenplein;65;bis;5610  VE;Odoorn                         ;P.;de;Willemsen;vojislavain;WGlvn0wM;575250847
Rotterdam Airportplein;7;;4120  KP;Wittem                         ;F.;;Martens;u1chsb;olk7rDq0;682200621
Van der Helmstraat ;115;bis;6660  TF;Kalverdijk                     ;T.;;Hendriks;elogieqp;Jq3shIHU;503923333
Pieter Verschoorstraat;91;;9155  BS;Uilesprong                     ;P.;;Loon;avencarif;nwpvFhFC;598882261
Frambozenpad;90;;7523  PU;Wormer                         ;L.;;Bosch;granosecz;X19l0E9y;444745609
Kruidenbuurt;73;;2834  DP;Boksheide                      ;B.;van;Dekker;macalpinesj;1sEr66AP;25636911
Leo Ottplaats;110;;9017  UC;Eikberg                        ;N.G.U.;de;Laan;intinnautetlylt;vDiNl1HJ;153399363
Blauwemeer;117;bis;5950  KE;Weite                          ;F.N.K.;van;Scholten;fahbranuankmv;x8ecoTPm;229269783
Woelwijkstraat;122;II;4604  LO;Wilbertoord                    ;V.B.;;Wit;innotecnoeduvu;UXH5CPCC;313785892
Kampioenstraat;129;bis;4067  IH;Korteraar                      ;M.;de;Veen;dalmaciania;hh5nmFdS;683148151
Wiardapad;148;bis;6640  DB;Elzen                          ;F.;;Schipper;oriednehinilsdj;iwFDwnn4;983231357
Ramsayweg;123;;4835  ZH;Nieuwe Brug                    ;G.P.W.;;Vliet;dostlaltf;uCgTw7fq;210586400
Hanensteegje;90;;3219  DB;Eursinge                       ;C.G.;van;Koning;wavumatn;4WvGM8j5;415616530
Bergsingel;10;bis;9624  HA;Enspijk                        ;S.Z.H.;de;Blom;cabocegemyd;pnsM3FFk;340662578
Prinsendam;51;;5709  AP;Ulvenhout                      ;Z.;;Visser;rhinohumperpj;clYIIlMd;762399454
Eendrachtstraat;39;a;2283  ZM;Dinxperlo                      ;W.E.;;Jansen;encaminarserp;Y37u9mUc;893287441
Oostpottebakkersbrug;3;;3848  LM;Mariahoeve                     ;M.;van der;Vermeulen;crotchetcr;iqT6xd0X;716674245
Balgdijk;19;b;8263  NJ;Biggekerke                     ;E.;;Postma;eradicatzfw;ABJDhoYt;435269665
Strombolihof;99;b;3327  WC;Kraan                          ;V.;van der;Wal;hataexideonnazh;JXbsjXFh;404636093
Maliestraat;122;;6875  WV;Zevenhuizen                    ;R.;de;Dijk;acidreeh;1ML09Gmr;272577601
Van Bilderbeekplaats ;66;;2313  CN;Hees, De                       ;U.;;Hendriks;chojnikijg;7fwEsFB4;235800454
Hanensteegje;109;;5587  JR;Tjabbesoord                    ;V.;van;Brink;puixantgb;hlGyKF2t;199301293
Paul van Ostaijenstraat;102;;8440  PA;Metslawier                     ;G.P.;;Loon;materijojal;CcWVaBcb;357814472
Singravenplein;121;I;5158  UM;Hoorn                          ;L.G.C.;;Groot;enlaekl;nYlwEHXK;584060191
Moermanskpad;32;a;4120  KP;Wittem                         ;A.F.;;Dijkstra;mrbear666ks;Wtpp01tq;183290537
Doradehof;46;a;1059  JN;Zand, 't                       ;O.;;Schipper;seerpootgc;m0Y7P1Ar;201681729
Ozingastraat;43;a;8605  KL;Wymbritseradiel                ;C.S.K.;;Linden;mpiondanafs;dwmo9zzw;665196787
Steenhagen;124;b;5925  AC;Gerverscop                     ;U.;van;Koning;aliemiwalnr;xU3bBZWy;232628725
Geldropstraat;87;;9017  UC;Eikberg                        ;S.B.;de;Kok;rexistatq;tmYDmr4J;244738397
Plaatweg;120;;4815  HN;Zuidhoek                       ;H.A.;van;Loon;elorauak;B3Pq4pSg;966418141
Hagenvoorde;138;;6301  HL;IJmuiden                       ;P.A.;;Smit;pangabearhw;VfE4Odzl;910327075
Willem Hedalaan;37;a;5281  JB;Vilt                           ;D.;de;Peeters;e1xiyv;9CxKCuj6;769609740
